msg_id,ts,channel,answered,response_minutes,loss_reason,intent,care_type
msg_20260503_01251,2026-05-03T11:44:00+00:00,instagram,True,60,,general,general_question
msg_20260503_01252,2026-05-03T13:38:00+00:00,website,True,8,,general,complaint_damaged
msg_20260503_01253,2026-05-03T14:30:00+00:00,website,True,60,,custom,complaint_taste
msg_20260503_01254,2026-05-03T15:47:00+00:00,website,True,5,,general,complaint_taste
msg_20260503_01255,2026-05-03T20:07:00+00:00,website,True,35,,care,refund_request
msg_20260503_01256,2026-05-03T14:47:00+00:00,whatsapp,True,120,,care,general_question
msg_20260503_01257,2026-05-03T11:21:00+00:00,website,True,35,,custom,complaint_late
msg_20260503_01258,2026-05-03T21:48:00+00:00,whatsapp,False,,allergen_unclear,care,general_question
msg_20260503_01259,2026-05-03T11:41:00+00:00,whatsapp,True,8,,care,complaint_late
msg_20260503_01260,2026-05-03T14:00:00+00:00,website,True,35,,intake,complaint_damaged
msg_20260503_01261,2026-05-03T19:35:00+00:00,website,False,,no_reply_30min,intake,complaint_taste
msg_20260503_01262,2026-05-03T17:04:00+00:00,website,True,12,,intake,status
msg_20260503_01263,2026-05-03T17:33:00+00:00,whatsapp,False,,no_reply_30min,custom,refund_request
msg_20260503_01264,2026-05-03T19:17:00+00:00,website,True,8,,intake,general_question
msg_20260503_01265,2026-05-03T19:07:00+00:00,website,True,20,,intake,general_question
msg_20260503_01266,2026-05-03T16:57:00+00:00,instagram,True,5,,care,complaint_damaged
msg_20260503_01267,2026-05-03T18:19:00+00:00,website,True,20,,care,complaint_damaged
msg_20260503_01268,2026-05-03T20:03:00+00:00,instagram,True,12,,intake,complaint_damaged
msg_20260503_01269,2026-05-03T16:14:00+00:00,website,True,60,,care,complaint_taste
msg_20260504_01270,2026-05-04T20:09:00+00:00,whatsapp,True,3,,custom,complaint_damaged
msg_20260505_01271,2026-05-05T12:46:00+00:00,website,True,35,,intake,complaint_damaged
msg_20260505_01272,2026-05-05T14:35:00+00:00,website,True,35,,care,general_question
msg_20260505_01273,2026-05-05T21:34:00+00:00,whatsapp,False,,no_reply_30min,intake,complaint_taste
msg_20260505_01274,2026-05-05T14:22:00+00:00,website,True,8,,intake,general_question
msg_20260505_01275,2026-05-05T13:04:00+00:00,website,True,5,,care,status
msg_20260505_01276,2026-05-05T18:42:00+00:00,instagram,True,120,,care,complaint_taste
msg_20260505_01277,2026-05-05T10:34:00+00:00,whatsapp,True,60,,intake,general_question
msg_20260505_01278,2026-05-05T16:14:00+00:00,website,False,,no_reply_30min,care,complaint_late
msg_20260505_01279,2026-05-05T17:22:00+00:00,website,True,5,,intake,complaint_taste
msg_20260505_01280,2026-05-05T12:18:00+00:00,website,False,,allergen_unclear,care,complaint_damaged
msg_20260505_01281,2026-05-05T14:53:00+00:00,website,True,35,,intake,complaint_damaged
msg_20260505_01282,2026-05-05T18:53:00+00:00,whatsapp,True,12,,intake,complaint_late
msg_20260505_01283,2026-05-05T13:43:00+00:00,website,False,,other,intake,complaint_late
msg_20260505_01284,2026-05-05T16:07:00+00:00,website,True,60,,intake,refund_request
msg_20260505_01285,2026-05-05T14:37:00+00:00,instagram,True,20,,intake,status
msg_20260505_01286,2026-05-05T20:08:00+00:00,whatsapp,False,,other,general,complaint_damaged
msg_20260505_01287,2026-05-05T17:13:00+00:00,whatsapp,False,,no_reply_30min,general,refund_request
msg_20260505_01288,2026-05-05T14:24:00+00:00,whatsapp,True,120,,intake,refund_request
msg_20260505_01289,2026-05-05T11:05:00+00:00,website,True,5,,general,complaint_taste
msg_20260505_01290,2026-05-05T19:10:00+00:00,website,True,20,,care,general_question
msg_20260506_01291,2026-05-06T13:22:00+00:00,whatsapp,True,12,,intake,complaint_late
msg_20260506_01292,2026-05-06T20:17:00+00:00,website,False,,no_reply_30min,custom,status
msg_20260506_01293,2026-05-06T20:01:00+00:00,website,True,20,,intake,general_question
msg_20260506_01294,2026-05-06T18:23:00+00:00,website,False,,custom_too_complex,intake,general_question
msg_20260506_01295,2026-05-06T09:07:00+00:00,whatsapp,True,20,,intake,complaint_damaged
msg_20260506_01296,2026-05-06T12:52:00+00:00,website,True,3,,intake,complaint_damaged
msg_20260506_01297,2026-05-06T11:52:00+00:00,instagram,True,20,,intake,complaint_taste
msg_20260506_01298,2026-05-06T20:02:00+00:00,website,True,5,,intake,complaint_late
msg_20260506_01299,2026-05-06T19:14:00+00:00,website,True,12,,custom,complaint_damaged
msg_20260506_01300,2026-05-06T14:25:00+00:00,instagram,True,8,,custom,complaint_late
msg_20260506_01301,2026-05-06T13:03:00+00:00,instagram,True,8,,care,complaint_taste
msg_20260506_01302,2026-05-06T16:15:00+00:00,instagram,False,,date_unavailable,intake,status
msg_20260506_01303,2026-05-06T14:48:00+00:00,instagram,True,8,,intake,status
msg_20260506_01304,2026-05-06T10:26:00+00:00,website,True,3,,custom,complaint_late
msg_20260507_01305,2026-05-07T20:27:00+00:00,website,True,20,,intake,general_question
msg_20260507_01306,2026-05-07T12:48:00+00:00,website,True,3,,intake,complaint_damaged
msg_20260507_01307,2026-05-07T12:05:00+00:00,instagram,True,3,,intake,refund_request
msg_20260507_01308,2026-05-07T09:25:00+00:00,website,True,20,,intake,refund_request
msg_20260507_01309,2026-05-07T17:42:00+00:00,website,True,60,,custom,complaint_taste
msg_20260507_01310,2026-05-07T10:10:00+00:00,website,False,,no_reply_30min,intake,refund_request
msg_20260507_01311,2026-05-07T12:02:00+00:00,whatsapp,True,35,,intake,general_question
msg_20260507_01312,2026-05-07T18:27:00+00:00,whatsapp,True,12,,general,general_question
msg_20260507_01313,2026-05-07T09:54:00+00:00,website,False,,no_reply_30min,intake,complaint_taste
msg_20260507_01314,2026-05-07T14:27:00+00:00,whatsapp,True,20,,care,general_question
msg_20260507_01315,2026-05-07T12:30:00+00:00,website,True,60,,intake,general_question
msg_20260507_01316,2026-05-07T14:56:00+00:00,website,False,,other,care,complaint_damaged
msg_20260507_01317,2026-05-07T14:46:00+00:00,whatsapp,False,,price_concern,intake,general_question
msg_20260507_01318,2026-05-07T20:27:00+00:00,website,True,120,,intake,complaint_damaged
msg_20260507_01319,2026-05-07T20:29:00+00:00,website,True,60,,intake,complaint_damaged
msg_20260508_01320,2026-05-08T10:13:00+00:00,whatsapp,True,35,,custom,complaint_late
msg_20260508_01321,2026-05-08T09:26:00+00:00,website,False,,no_reply_30min,intake,general_question
msg_20260508_01322,2026-05-08T18:22:00+00:00,website,True,20,,general,complaint_late
msg_20260508_01323,2026-05-08T15:51:00+00:00,website,False,,allergen_unclear,general,general_question
msg_20260508_01324,2026-05-08T15:56:00+00:00,website,True,20,,intake,complaint_taste
msg_20260508_01325,2026-05-08T12:27:00+00:00,instagram,True,35,,intake,complaint_late
msg_20260508_01326,2026-05-08T12:29:00+00:00,whatsapp,False,,custom_too_complex,intake,status
msg_20260508_01327,2026-05-08T17:47:00+00:00,website,True,12,,general,complaint_late
msg_20260508_01328,2026-05-08T11:50:00+00:00,instagram,True,20,,custom,complaint_late
msg_20260508_01329,2026-05-08T14:19:00+00:00,instagram,True,20,,intake,complaint_damaged
msg_20260508_01330,2026-05-08T13:19:00+00:00,website,True,20,,care,complaint_taste
msg_20260508_01331,2026-05-08T19:34:00+00:00,website,True,20,,custom,refund_request
msg_20260508_01332,2026-05-08T14:38:00+00:00,website,True,20,,care,complaint_late
msg_20260508_01333,2026-05-08T17:36:00+00:00,instagram,True,35,,intake,complaint_damaged
msg_20260509_01334,2026-05-09T09:27:00+00:00,instagram,True,5,,intake,complaint_late
msg_20260509_01335,2026-05-09T16:09:00+00:00,whatsapp,True,8,,care,refund_request
msg_20260509_01336,2026-05-09T16:28:00+00:00,website,True,20,,custom,complaint_taste
msg_20260509_01337,2026-05-09T10:36:00+00:00,website,True,12,,care,complaint_late
msg_20260509_01338,2026-05-09T16:00:00+00:00,website,True,20,,intake,complaint_late
msg_20260509_01339,2026-05-09T15:48:00+00:00,instagram,False,,no_reply_30min,care,status
msg_20260509_01340,2026-05-09T14:25:00+00:00,website,False,,other,general,general_question
msg_20260509_01341,2026-05-09T16:50:00+00:00,website,True,35,,intake,complaint_taste
msg_20260509_01342,2026-05-09T14:38:00+00:00,instagram,True,8,,intake,complaint_taste
msg_20260509_01343,2026-05-09T21:35:00+00:00,website,True,12,,custom,general_question
msg_20260509_01344,2026-05-09T17:35:00+00:00,website,True,5,,general,complaint_damaged
msg_20260509_01345,2026-05-09T17:57:00+00:00,website,True,60,,intake,general_question
msg_20260509_01346,2026-05-09T10:29:00+00:00,website,True,12,,custom,complaint_taste
msg_20260509_01347,2026-05-09T17:53:00+00:00,website,True,12,,care,complaint_damaged
msg_20260509_01348,2026-05-09T18:27:00+00:00,instagram,True,8,,intake,status
msg_20260509_01349,2026-05-09T18:21:00+00:00,website,True,8,,intake,complaint_damaged
msg_20260509_01350,2026-05-09T18:19:00+00:00,website,False,,no_reply_30min,custom,complaint_damaged
msg_20260509_01351,2026-05-09T21:22:00+00:00,website,True,120,,general,complaint_damaged
msg_20260509_01352,2026-05-09T10:04:00+00:00,website,True,60,,intake,complaint_taste
msg_20260509_01353,2026-05-09T13:05:00+00:00,website,True,35,,general,status
msg_20260509_01354,2026-05-09T15:23:00+00:00,whatsapp,True,20,,care,complaint_late
msg_20260509_01355,2026-05-09T11:48:00+00:00,whatsapp,True,60,,custom,refund_request
msg_20260509_01356,2026-05-09T15:02:00+00:00,whatsapp,True,5,,intake,complaint_taste
msg_20260509_01357,2026-05-09T16:52:00+00:00,website,True,20,,custom,complaint_taste
msg_20260509_01358,2026-05-09T16:49:00+00:00,website,False,,allergen_unclear,intake,complaint_taste
